country,date,source,generation_gwh
United Kingdom,2023-08-01T00:00:00Z,Biomass,859.36725
United Kingdom,2023-08-01T00:00:00Z,Gas,7331.845166666666
United Kingdom,2023-08-01T00:00:00Z,Hydro,275.09933333333333
United Kingdom,2023-08-01T00:00:00Z,Nuclear,3058.5648333333334
United Kingdom,2023-08-01T00:00:00Z,Solar,1311.92398063525
United Kingdom,2023-08-01T00:00:00Z,Wind,3816.042
United Kingdom,2023-09-01T00:00:00Z,Biomass,908.49275
United Kingdom,2023-09-01T00:00:00Z,Gas,7031.5289999999995
United Kingdom,2023-09-01T00:00:00Z,Hydro,329.4004166666667
United Kingdom,2023-09-01T00:00:00Z,Nuclear,3705.0671666666667
United Kingdom,2023-09-01T00:00:00Z,Solar,1111.11571764625
United Kingdom,2023-09-01T00:00:00Z,Wind,4115.853166666667
United Kingdom,2023-10-01T00:00:00Z,Biomass,1388.1154166666665
United Kingdom,2023-10-01T00:00:00Z,Gas,6263.5602499999995
United Kingdom,2023-10-01T00:00:00Z,Hydro,613.7742499999999
United Kingdom,2023-10-01T00:00:00Z,Nuclear,3176.3444999999997
United Kingdom,2023-10-01T00:00:00Z,Solar,721.3346923065833
United Kingdom,2023-10-01T00:00:00Z,Wind,6191.29875
United Kingdom,2023-11-01T00:00:00Z,Biomass,1711.3425833333333
United Kingdom,2023-11-01T00:00:00Z,Gas,7790.13375
United Kingdom,2023-11-01T00:00:00Z,Hydro,517.1890833333333
United Kingdom,2023-11-01T00:00:00Z,Nuclear,2826.6359166666666
United Kingdom,2023-11-01T00:00:00Z,Solar,402.31893070116666
United Kingdom,2023-11-01T00:00:00Z,Wind,6038.268499999999
United Kingdom,2023-12-01T00:00:00Z,Biomass,1496.59825
United Kingdom,2023-12-01T00:00:00Z,Gas,6879.479249999999
United Kingdom,2023-12-01T00:00:00Z,Hydro,621.0639166666666
United Kingdom,2023-12-01T00:00:00Z,Nuclear,3611.1290833333333
United Kingdom,2023-12-01T00:00:00Z,Solar,190.5179709013333
United Kingdom,2023-12-01T00:00:00Z,Wind,8298.784083333332
United Kingdom,2024-01-01T00:00:00Z,Biomass,1677.1619999999998
United Kingdom,2024-01-01T00:00:00Z,Gas,9707.56025
United Kingdom,2024-01-01T00:00:00Z,Hydro,643.1805833333333
United Kingdom,2024-01-01T00:00:00Z,Nuclear,2447.6784166666666
United Kingdom,2024-01-01T00:00:00Z,Solar,375.73358146491665
United Kingdom,2024-01-01T00:00:00Z,Wind,7344.528333333333
United Kingdom,2024-02-01T00:00:00Z,Biomass,1564.1629166666667
United Kingdom,2024-02-01T00:00:00Z,Gas,6250.025833333333
United Kingdom,2024-02-01T00:00:00Z,Hydro,675.8120833333332
United Kingdom,2024-02-01T00:00:00Z,Nuclear,2617.6434999999997
United Kingdom,2024-02-01T00:00:00Z,Solar,458.45837183891666
United Kingdom,2024-02-01T00:00:00Z,Wind,6610.349249999999
United Kingdom,2024-03-01T00:00:00Z,Biomass,1278.5714166666667
United Kingdom,2024-03-01T00:00:00Z,Gas,5920.608166666667
United Kingdom,2024-03-01T00:00:00Z,Hydro,545.6302499999999
United Kingdom,2024-03-01T00:00:00Z,Nuclear,2816.530083333333
United Kingdom,2024-03-01T00:00:00Z,Solar,929.1075397159999
United Kingdom,2024-03-01T00:00:00Z,Wind,6379.438833333333
